date,amount_raw,amount,currency,operation,merchant,details,bank,source_file
2025-02-26,"- 938,50 KZT",-938.5,KZT,Purchases,Сенсата парк,Сенсата парк,Kaspi Bank,kaspi_en.pdf
2025-02-26,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Камила И.,Kaspi Bank,kaspi_en.pdf
2025-02-26,"- 1 795,00 KZT",-1795.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_en.pdf
2025-02-27,"- 8 500,00 KZT",-8500.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-02-27,"+ 46 900,00 KZT",46900.0,KZT,Replenishment,,From card of other banks,Kaspi Bank,kaspi_en.pdf
2025-02-27,"- 1 590,00 KZT",-1590.0,KZT,Purchases,DailyCup,DailyCup,Kaspi Bank,kaspi_en.pdf
2025-02-27,"- 2 320,00 KZT",-2320.0,KZT,Purchases,ИП Берсиновв,ИП Берсиновв,Kaspi Bank,kaspi_en.pdf
2025-02-27,"- 1 190,00 KZT",-1190.0,KZT,Purchases,Сенсата парк,Сенсата парк,Kaspi Bank,kaspi_en.pdf
2025-02-27,"- 2 000,00 KZT",-2000.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-02-28,"- 2 090,00 KZT",-2090.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-02-28,"- 499,00 KZT",-499.0,KZT,Purchases,APPLE.COM/BILL,APPLE.COM/BILL,Kaspi Bank,kaspi_en.pdf
2025-02-28,"- 1 530,00 KZT",-1530.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-03-01,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-03-01,"- 605,00 KZT",-605.0,KZT,Purchases,Супермаркет GALMART,Супермаркет GALMART,Kaspi Bank,kaspi_en.pdf
2025-03-01,"- 4 850,00 KZT",-4850.0,KZT,Purchases,Burger King Mega Astana,Burger King Mega Astana,Kaspi Bank,kaspi_en.pdf
2025-03-01,"+ 2 250,00 KZT",2250.0,KZT,Replenishment,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-03-01,"- 400,00 KZT",-400.0,KZT,Purchases,Woodtoys,Woodtoys,Kaspi Bank,kaspi_en.pdf
2025-03-01,"+ 505,51 KZT",505.51,KZT,Purchases,Canva* paAAAGQHWQEUOCVA,"Canva* paAAAGQHWQEUOCVA (+ 1,00 USD)",Kaspi Bank,kaspi_en.pdf
2025-03-01,"- 505,51 KZT",-505.51,KZT,Purchases,Canva* paAAAGQHWQEUOCVA,"Canva* paAAAGQHWQEUOCVA (- 1,00 USD)",Kaspi Bank,kaspi_en.pdf
2025-03-02,"- 8 000,00 KZT",-8000.0,KZT,Purchases,DiZhaNi 1,DiZhaNi 1,Kaspi Bank,kaspi_en.pdf
2025-03-03,"- 1 700,00 KZT",-1700.0,KZT,Transfers,,Sobir F.,Kaspi Bank,kaspi_en.pdf
2025-03-03,"- 70 000,00 KZT",-70000.0,KZT,Transfers,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-03-03,"+ 50 000,00 KZT",50000.0,KZT,Replenishment,,Корлан Т.,Kaspi Bank,kaspi_en.pdf
2025-03-05,"- 1 950,00 KZT",-1950.0,KZT,Purchases,Магазин Мандарин,Магазин Мандарин,Kaspi Bank,kaspi_en.pdf
2025-03-05,"- 1 370,00 KZT",-1370.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-03-05,"- 115 000,00 KZT",-115000.0,KZT,Purchases,ТОО Brusnika (Брусника),ТОО Brusnika (Брусника),Kaspi Bank,kaspi_en.pdf
2025-03-05,"+ 120 000,00 KZT",120000.0,KZT,Replenishment,,Серик К.,Kaspi Bank,kaspi_en.pdf
2025-03-05,"- 65 577,00 KZT",-65577.0,KZT,Purchases,Calvin Klein Jeans,Calvin Klein Jeans,Kaspi Bank,kaspi_en.pdf
2025-03-05,"- 2 150,00 KZT",-2150.0,KZT,Purchases,Достык Плаза,Достык Плаза,Kaspi Bank,kaspi_en.pdf
2025-03-05,"- 2 710,00 KZT",-2710.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-03-05,"+ 70 000,00 KZT",70000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-03-05,"- 3 390,00 KZT",-3390.0,KZT,Purchases,Kcell,Kcell,Kaspi Bank,kaspi_en.pdf
2025-03-05,"- 4 407,00 KZT",-4407.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-03-06,"- 4 400,00 KZT",-4400.0,KZT,Purchases,KINO.KZ,KINO.KZ,Kaspi Bank,kaspi_en.pdf
2025-03-06,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,Айгуль И.,Kaspi Bank,kaspi_en.pdf
2025-03-07,"- 3 548,00 KZT",-3548.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-03-07,"- 2 930,00 KZT",-2930.0,KZT,Purchases,Магазин Мандарин,Магазин Мандарин,Kaspi Bank,kaspi_en.pdf
2025-03-07,"- 7 500,00 KZT",-7500.0,KZT,Purchases,Manon,Manon,Kaspi Bank,kaspi_en.pdf
2025-03-07,"- 26 119,00 KZT",-26119.0,KZT,Purchases,ТОО Kaspi Travel,ТОО Kaspi Travel,Kaspi Bank,kaspi_en.pdf
2025-03-07,"+ 50 000,00 KZT",50000.0,KZT,Replenishment,,Серик К.,Kaspi Bank,kaspi_en.pdf
2025-03-08,"- 2 020,00 KZT",-2020.0,KZT,Purchases,Магазин Мандарин,Магазин Мандарин,Kaspi Bank,kaspi_en.pdf
2025-03-08,"- 12 000,00 KZT",-12000.0,KZT,Purchases,Manon,Manon,Kaspi Bank,kaspi_en.pdf
2025-03-09,"- 5 000,00 KZT",-5000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-03-09,"+ 20 000,00 KZT",20000.0,KZT,Replenishment,,Серик К.,Kaspi Bank,kaspi_en.pdf
2025-03-09,"- 3 700,00 KZT",-3700.0,KZT,Purchases,French croissant,French croissant,Kaspi Bank,kaspi_en.pdf
2025-03-09,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-03-10,"- 2 510,00 KZT",-2510.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-03-11,"- 1 770,00 KZT",-1770.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-03-11,"- 2 090,00 KZT",-2090.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_en.pdf
2025-03-11,"- 2 520,00 KZT",-2520.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-03-12,"+ 1 500,00 KZT",1500.0,KZT,Replenishment,,Камила И.,Kaspi Bank,kaspi_en.pdf
2025-03-12,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Ұлпан Қ.,Kaspi Bank,kaspi_en.pdf
2025-03-12,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Альнура Е.,Kaspi Bank,kaspi_en.pdf
2025-03-12,"- 1 190,00 KZT",-1190.0,KZT,Purchases,Сенсата парк,Сенсата парк,Kaspi Bank,kaspi_en.pdf
2025-03-12,"- 2 610,00 KZT",-2610.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-03-13,"- 4 110,00 KZT",-4110.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-03-13,"- 4 392,00 KZT",-4392.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-03-14,"- 400,00 KZT",-400.0,KZT,Purchases,Парковка. ТРЦ Mega Silkway,Парковка. ТРЦ Mega Silkway,Kaspi Bank,kaspi_en.pdf
2025-03-15,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Камила И.,Kaspi Bank,kaspi_en.pdf
2025-03-15,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Альнура Е.,Kaspi Bank,kaspi_en.pdf
2025-03-16,"- 10 000,00 KZT",-10000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-03-16,"+ 60 000,00 KZT",60000.0,KZT,Replenishment,,At Kaspi ATM,Kaspi Bank,kaspi_en.pdf
2025-03-17,"- 6 200,00 KZT",-6200.0,KZT,Purchases,OKADZAKI.KZ,OKADZAKI.KZ,Kaspi Bank,kaspi_en.pdf
2025-03-17,"- 10 191,00 KZT",-10191.0,KZT,Purchases,Nomad Oil,Nomad Oil,Kaspi Bank,kaspi_en.pdf
2025-03-17,"- 10 000,00 KZT",-10000.0,KZT,Purchases,Национальный музей,Национальный музей,Kaspi Bank,kaspi_en.pdf
2025-03-17,"- 1 590,00 KZT",-1590.0,KZT,Purchases,DailyCup,DailyCup,Kaspi Bank,kaspi_en.pdf
2025-03-17,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Альнура Е.,Kaspi Bank,kaspi_en.pdf
2025-03-17,"- 9 560,00 KZT",-9560.0,KZT,Purchases,Wildberries,Wildberries,Kaspi Bank,kaspi_en.pdf
2025-03-17,"+ 11,00 KZT",11.0,KZT,Purchases,Wildberries,Wildberries,Kaspi Bank,kaspi_en.pdf
2025-03-17,"- 11,00 KZT",-11.0,KZT,Purchases,Wildberries,Wildberries,Kaspi Bank,kaspi_en.pdf
2025-03-18,"- 300,00 KZT",-300.0,KZT,Transfers,,Мадина Г.,Kaspi Bank,kaspi_en.pdf
2025-03-18,"- 1 190,00 KZT",-1190.0,KZT,Purchases,Сенсата парк,Сенсата парк,Kaspi Bank,kaspi_en.pdf
2025-03-18,"- 1 350,00 KZT",-1350.0,KZT,Purchases,Парковка. Назарбаев Университет,Парковка. Назарбаев Университет,Kaspi Bank,kaspi_en.pdf
2025-03-18,"- 800,00 KZT",-800.0,KZT,Purchases,Парковка. ТРЦ Mega Silkway,Парковка. ТРЦ Mega Silkway,Kaspi Bank,kaspi_en.pdf
2025-03-18,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Камила И.,Kaspi Bank,kaspi_en.pdf
2025-03-18,"- 19 500,00 KZT",-19500.0,KZT,Transfers,,Шырайлым И.,Kaspi Bank,kaspi_en.pdf
2025-03-19,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Арна Д.,Kaspi Bank,kaspi_en.pdf
2025-03-19,"- 1 165,00 KZT",-1165.0,KZT,Purchases,Corner Meal,Corner Meal,Kaspi Bank,kaspi_en.pdf
2025-03-20,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Ұлпан Қ.,Kaspi Bank,kaspi_en.pdf
2025-03-20,"- 400,00 KZT",-400.0,KZT,Purchases,Парковка. ТРЦ Mega Silkway,Парковка. ТРЦ Mega Silkway,Kaspi Bank,kaspi_en.pdf
2025-03-20,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Арна Д.,Kaspi Bank,kaspi_en.pdf
2025-03-21,"- 1 148,00 KZT",-1148.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_en.pdf
2025-03-22,"- 400,00 KZT",-400.0,KZT,Purchases,Qazaq Catering,Qazaq Catering,Kaspi Bank,kaspi_en.pdf
2025-03-22,"- 995,00 KZT",-995.0,KZT,Purchases,"TOO ""Kaspi Magazin""","TOO ""Kaspi Magazin""",Kaspi Bank,kaspi_en.pdf
2025-03-22,"- 1 500,00 KZT",-1500.0,KZT,Purchases,ИП КБК,ИП КБК,Kaspi Bank,kaspi_en.pdf
2025-03-22,"- 1 190,00 KZT",-1190.0,KZT,Purchases,Сенсата парк,Сенсата парк,Kaspi Bank,kaspi_en.pdf
2025-03-24,"- 10 969,00 KZT",-10969.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-03-24,"- 2 670,00 KZT",-2670.0,KZT,Purchases,Сенсата парк,Сенсата парк,Kaspi Bank,kaspi_en.pdf
2025-03-24,"- 1 890,00 KZT",-1890.0,KZT,Purchases,Kcell,Kcell,Kaspi Bank,kaspi_en.pdf
2025-03-24,"- 850,00 KZT",-850.0,KZT,Transfers,,Нұрмерей А.,Kaspi Bank,kaspi_en.pdf
2025-03-25,"+ 12 000,00 KZT",12000.0,KZT,Replenishment,,Арна Д.,Kaspi Bank,kaspi_en.pdf
2025-03-25,"- 1 640,00 KZT",-1640.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-03-25,"- 3 000,00 KZT",-3000.0,KZT,Transfers,,Əлішер А.,Kaspi Bank,kaspi_en.pdf
2025-03-25,"- 850,00 KZT",-850.0,KZT,Purchases,Парковка. Назарбаев Университет,Парковка. Назарбаев Университет,Kaspi Bank,kaspi_en.pdf
2025-03-25,"- 1 720,00 KZT",-1720.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-03-26,"- 5 000,00 KZT",-5000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-03-26,"+ 43 530,00 KZT",43530.0,KZT,Replenishment,,From card of other banks,Kaspi Bank,kaspi_en.pdf
2025-03-26,"- 1 890,00 KZT",-1890.0,KZT,Purchases,Kcell,Kcell,Kaspi Bank,kaspi_en.pdf
2025-03-26,"- 14 569,00 KZT",-14569.0,KZT,Purchases,Налог на транспорт,Налог на транспорт,Kaspi Bank,kaspi_en.pdf
2025-03-26,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,Сагит И.,Kaspi Bank,kaspi_en.pdf
2025-03-27,"- 5 000,00 KZT",-5000.0,KZT,Transfers,,Арна Д.,Kaspi Bank,kaspi_en.pdf
2025-03-27,"- 5 000,00 KZT",-5000.0,KZT,Transfers,,Елдана К.,Kaspi Bank,kaspi_en.pdf
2025-03-27,"- 700,00 KZT",-700.0,KZT,Purchases,Парковка. ТРЦ Mega Silkway,Парковка. ТРЦ Mega Silkway,Kaspi Bank,kaspi_en.pdf
2025-03-27,"- 2 450,00 KZT",-2450.0,KZT,Purchases,ИП Берсиновв,ИП Берсиновв,Kaspi Bank,kaspi_en.pdf
2025-03-27,"- 1 450,00 KZT",-1450.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_en.pdf
2025-03-28,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Камила И.,Kaspi Bank,kaspi_en.pdf
2025-03-28,"- 22 207,00 KZT",-22207.0,KZT,Purchases,Ресторан Саксаул,Ресторан Саксаул,Kaspi Bank,kaspi_en.pdf
2025-03-28,"+ 89 600,00 KZT",89600.0,KZT,Replenishment,,From card of other banks,Kaspi Bank,kaspi_en.pdf
2025-03-28,"+ 10 000,00 KZT",10000.0,KZT,Replenishment,,From card of other banks,Kaspi Bank,kaspi_en.pdf
2025-03-28,"- 20 000,00 KZT",-20000.0,KZT,Purchases,Ресторан Саксаул,Ресторан Саксаул,Kaspi Bank,kaspi_en.pdf
2025-03-28,"- 499,00 KZT",-499.0,KZT,Purchases,APPLE.COM/BILL,APPLE.COM/BILL,Kaspi Bank,kaspi_en.pdf
2025-03-28,"- 720,00 KZT",-720.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_en.pdf
2025-03-29,"- 1 200,00 KZT",-1200.0,KZT,Purchases,Парковка. Talan Towers,Парковка. Talan Towers,Kaspi Bank,kaspi_en.pdf
2025-03-29,"- 500 200,00 KZT",-500200.0,KZT,Purchases,VStyle Kids,VStyle Kids,Kaspi Bank,kaspi_en.pdf
2025-03-29,"+ 590 000,00 KZT",590000.0,KZT,Replenishment,,From card of other banks,Kaspi Bank,kaspi_en.pdf
2025-03-29,"- 1 310,00 KZT",-1310.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-03-30,"- 3 620,00 KZT",-3620.0,KZT,Purchases,продукты,продукты,Kaspi Bank,kaspi_en.pdf
2025-03-30,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Альнура Е.,Kaspi Bank,kaspi_en.pdf
2025-03-30,"- 2 000,00 KZT",-2000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-03-30,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Ұлпан Қ.,Kaspi Bank,kaspi_en.pdf
2025-03-30,"- 269,00 KZT",-269.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_en.pdf
2025-03-30,"- 4 365,00 KZT",-4365.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-03-31,"- 37 661,00 KZT",-37661.0,KZT,Transfers,,Корлан Т.,Kaspi Bank,kaspi_en.pdf
2025-03-31,"+ 37 600,00 KZT",37600.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-03-31,"- 2 500,00 KZT",-2500.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-03-31,"- 950,00 KZT",-950.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_en.pdf
2025-03-31,"- 150 000,00 KZT",-150000.0,KZT,Transfers,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-03-31,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,Елдана К.,Kaspi Bank,kaspi_en.pdf
2025-04-01,"- 4 200,00 KZT",-4200.0,KZT,Purchases,продукты,продукты,Kaspi Bank,kaspi_en.pdf
2025-04-01,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_en.pdf
2025-04-01,"- 900,00 KZT",-900.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-04-01,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_en.pdf
2025-04-01,"- 1 900,00 KZT",-1900.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_en.pdf
2025-04-02,"- 325,00 KZT",-325.0,KZT,Purchases,Парковка. ТРЦ Mega Silkway,Парковка. ТРЦ Mega Silkway,Kaspi Bank,kaspi_en.pdf
2025-04-02,"- 30 000,00 KZT",-30000.0,KZT,Transfers,,Корлан Т.,Kaspi Bank,kaspi_en.pdf
2025-04-02,"+ 30 000,00 KZT",30000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-04-03,"- 3 985,00 KZT",-3985.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-04-03,"- 790,00 KZT",-790.0,KZT,Purchases,Сенсата парк,Сенсата парк,Kaspi Bank,kaspi_en.pdf
2025-04-03,"- 2 255,00 KZT",-2255.0,KZT,Purchases,224 MyMart Керей и Жанибек хандар,224 MyMart Керей и Жанибек хандар,Kaspi Bank,kaspi_en.pdf
2025-04-03,"+ 3 300,00 KZT",3300.0,KZT,Replenishment,,Индира К.,Kaspi Bank,kaspi_en.pdf
2025-04-03,"- 1 930,00 KZT",-1930.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_en.pdf
2025-04-03,"- 3 300,00 KZT",-3300.0,KZT,Purchases,Mokashopkz,Mokashopkz,Kaspi Bank,kaspi_en.pdf
2025-04-03,"- 4 000,00 KZT",-4000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-04-03,"- 500,00 KZT",-500.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_en.pdf
2025-04-04,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Камила И.,Kaspi Bank,kaspi_en.pdf
2025-04-04,"- 1 000,00 KZT",-1000.0,KZT,Purchases,Парковка. ТРЦ Хан Шатыр,Парковка. ТРЦ Хан Шатыр,Kaspi Bank,kaspi_en.pdf
2025-04-04,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Ұлпан Қ.,Kaspi Bank,kaspi_en.pdf
2025-04-04,"- 2 650,00 KZT",-2650.0,KZT,Purchases,Burger King Khan Shatyr Astana,Burger King Khan Shatyr Astana,Kaspi Bank,kaspi_en.pdf
2025-04-04,"- 1 900,00 KZT",-1900.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-04-04,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Альнура Е.,Kaspi Bank,kaspi_en.pdf
2025-04-04,"- 1 650,00 KZT",-1650.0,KZT,Purchases,Парковка. Назарбаев Университет,Парковка. Назарбаев Университет,Kaspi Bank,kaspi_en.pdf
2025-04-05,"- 10,00 KZT",-10.0,KZT,Purchases,продукты,продукты,Kaspi Bank,kaspi_en.pdf
2025-04-05,"- 8 270,00 KZT",-8270.0,KZT,Purchases,продукты,продукты,Kaspi Bank,kaspi_en.pdf
2025-04-06,"- 9 633,00 KZT",-9633.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-04-06,"+ 10 000,00 KZT",10000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-04-06,"- 4 000,00 KZT",-4000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-04-07,"- 300 000,00 KZT",-300000.0,KZT,Purchases,Курс по ИТ,Курс по ИТ,Kaspi Bank,kaspi_en.pdf
2025-04-07,"+ 40 000,00 KZT",40000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-04-07,"- 1 250,00 KZT",-1250.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_en.pdf
2025-04-07,"+ 280 500,00 KZT",280500.0,KZT,Replenishment,,At Kaspi ATM,Kaspi Bank,kaspi_en.pdf
2025-04-07,"- 7 000,00 KZT",-7000.0,KZT,Transfers,,Макпал Т.,Kaspi Bank,kaspi_en.pdf
2025-04-07,"+ 10 000,00 KZT",10000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-04-08,"- 5 500,00 KZT",-5500.0,KZT,Purchases,ИП Аймакова А.С.,ИП Аймакова А.С.,Kaspi Bank,kaspi_en.pdf
2025-04-08,"- 390,00 KZT",-390.0,KZT,Purchases,Магазин,Магазин,Kaspi Bank,kaspi_en.pdf
2025-04-08,"- 7 450,00 KZT",-7450.0,KZT,Purchases,Pluto.alm,Pluto.alm,Kaspi Bank,kaspi_en.pdf
2025-04-08,"- 9 351,00 KZT",-9351.0,KZT,Purchases,Nomad Oil,Nomad Oil,Kaspi Bank,kaspi_en.pdf
2025-04-09,"- 1 190,00 KZT",-1190.0,KZT,Purchases,НУ,НУ,Kaspi Bank,kaspi_en.pdf
2025-04-09,"- 1 230,00 KZT",-1230.0,KZT,Purchases,HP Canteen,HP Canteen,Kaspi Bank,kaspi_en.pdf
2025-04-09,"- 1 300,00 KZT",-1300.0,KZT,Purchases,DailyCup,DailyCup,Kaspi Bank,kaspi_en.pdf
2025-04-10,"- 3 814,00 KZT",-3814.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-04-10,"+ 10 000,00 KZT",10000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-04-10,"- 1 610,00 KZT",-1610.0,KZT,Purchases,продукты,продукты,Kaspi Bank,kaspi_en.pdf
2025-04-10,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-04-10,"- 1 000,00 KZT",-1000.0,KZT,Transfers,,Куаныш Ж.,Kaspi Bank,kaspi_en.pdf
2025-04-11,"- 3 100,00 KZT",-3100.0,KZT,Purchases,Nunis Buyer,Nunis Buyer,Kaspi Bank,kaspi_en.pdf
2025-04-11,"+ 10 000,00 KZT",10000.0,KZT,Replenishment,,From Kaspi Deposit,Kaspi Bank,kaspi_en.pdf
2025-04-11,"- 1 190,00 KZT",-1190.0,KZT,Purchases,НУ,НУ,Kaspi Bank,kaspi_en.pdf
2025-04-11,"- 1 090,00 KZT",-1090.0,KZT,Purchases,НУ,НУ,Kaspi Bank,kaspi_en.pdf
2025-04-11,"- 1 100,00 KZT",-1100.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_en.pdf
2025-04-12,"- 6 000,00 KZT",-6000.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-04-12,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Сагит И.,Kaspi Bank,kaspi_en.pdf
2025-04-12,"- 6 216,00 KZT",-6216.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-04-12,"- 1 500,00 KZT",-1500.0,KZT,Transfers,,Рауан А.,Kaspi Bank,kaspi_en.pdf
2025-04-14,"- 3 550,00 KZT",-3550.0,KZT,Purchases,YANDEX.EDA,YANDEX.EDA,Kaspi Bank,kaspi_en.pdf
2025-04-14,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Арна Д.,Kaspi Bank,kaspi_en.pdf
2025-04-14,"- 1 255,00 KZT",-1255.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_en.pdf
2025-04-14,"- 1 300,00 KZT",-1300.0,KZT,Purchases,DailyCup,DailyCup,Kaspi Bank,kaspi_en.pdf
2025-04-14,"+ 10 000,00 KZT",10000.0,KZT,Replenishment,,Айгуль И.,Kaspi Bank,kaspi_en.pdf
2025-04-15,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,Арна Д.,Kaspi Bank,kaspi_en.pdf
2025-04-15,"- 400,00 KZT",-400.0,KZT,Purchases,Парковка. ТРЦ Mega Silkway,Парковка. ТРЦ Mega Silkway,Kaspi Bank,kaspi_en.pdf
2025-04-15,"- 4 248,00 KZT",-4248.0,KZT,Purchases,Супермаркет GALMART,Супермаркет GALMART,Kaspi Bank,kaspi_en.pdf
2025-04-15,"- 2 270,00 KZT",-2270.0,KZT,Purchases,НУ,НУ,Kaspi Bank,kaspi_en.pdf
2025-04-15,"- 8 000,00 KZT",-8000.0,KZT,Purchases,Altel,Altel,Kaspi Bank,kaspi_en.pdf
2025-04-15,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,Айгуль И.,Kaspi Bank,kaspi_en.pdf
2025-04-16,"- 3 040,00 KZT",-3040.0,KZT,Purchases,продукты,продукты,Kaspi Bank,kaspi_en.pdf
2025-04-16,"- 2 670,00 KZT",-2670.0,KZT,Purchases,ТӨР,ТӨР,Kaspi Bank,kaspi_en.pdf
2025-04-17,"- 8 000,00 KZT",-8000.0,KZT,Purchases,OKADZAKI.KZ,OKADZAKI.KZ,Kaspi Bank,kaspi_en.pdf
2025-04-17,"+ 15 000,00 KZT",15000.0,KZT,Replenishment,,Сагит И.,Kaspi Bank,kaspi_en.pdf
2025-04-18,"- 1 890,00 KZT",-1890.0,KZT,Purchases,Coffunitea,Coffunitea,Kaspi Bank,kaspi_en.pdf
